File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A2_006_Clear_sky_nights_doy2019033_aid0001,Clear_sky_nights,aid0001,2019-02-02,8468907.0,1.0,255.0,"(1.0,255.0)",149.292,71.5324,5116.889,206.0,255.0,155.0,1.0,111.0
MYD11A2_006_Clear_sky_nights_doy2019041_aid0001,Clear_sky_nights,aid0001,2019-02-10,9118086.0,1.0,255.0,"(1.0,255.0)",174.8098,80.6988,6512.2949,247.0,255.0,207.0,1.0,109.0
MYD11A2_006_Clear_sky_nights_doy2019049_aid0001,Clear_sky_nights,aid0001,2019-02-18,9132731.0,1.0,255.0,"(1.0,255.0)",161.536,79.0835,6254.2071,241.0,255.0,167.0,1.0,101.0
MYD11A2_006_Clear_sky_nights_doy2019057_aid0001,Clear_sky_nights,aid0001,2019-02-26,9001612.0,1.0,255.0,"(1.0,255.0)",127.4088,87.4701,7651.0251,207.0,255.0,122.0,1.0,45.0
MYD11A2_006_Clear_sky_nights_doy2019065_aid0001,Clear_sky_nights,aid0001,2019-03-06,8817804.0,1.0,255.0,"(1.0,255.0)",112.7523,77.7109,6038.9849,191.0,255.0,96.0,1.0,48.0
MYD11A2_006_Clear_sky_nights_doy2019073_aid0001,Clear_sky_nights,aid0001,2019-03-14,8176375.0,1.0,255.0,"(1.0,255.0)",129.1073,86.0772,7409.2801,218.0,255.0,120.0,1.0,48.0
MYD11A2_006_Clear_sky_nights_doy2019081_aid0001,Clear_sky_nights,aid0001,2019-03-22,8760395.0,1.0,255.0,"(1.0,255.0)",137.4767,82.9999,6888.9904,209.0,255.0,156.0,1.0,60.0
MYD11A2_006_Clear_sky_nights_doy2019089_aid0001,Clear_sky_nights,aid0001,2019-03-30,8685583.0,1.0,255.0,"(1.0,255.0)",154.5782,82.6779,6835.6373,223.0,255.0,176.0,1.0,95.0
MYD11A2_006_Clear_sky_nights_doy2019097_aid0001,Clear_sky_nights,aid0001,2019-04-07,8965453.0,1.0,255.0,"(1.0,255.0)",120.4869,81.5497,6650.3603,189.0,255.0,127.0,1.0,45.0
MYD11A2_006_Clear_sky_nights_doy2019105_aid0001,Clear_sky_nights,aid0001,2019-04-15,8854936.0,1.0,255.0,"(1.0,255.0)",146.1153,82.7864,6853.5905,223.0,255.0,164.0,1.0,62.0
MYD11A2_006_Clear_sky_nights_doy2019113_aid0001,Clear_sky_nights,aid0001,2019-04-23,8875534.0,1.0,255.0,"(1.0,255.0)",104.0781,76.4782,5848.9185,175.0,255.0,98.0,1.0,34.0
MYD11A2_006_Clear_sky_nights_doy2019121_aid0001,Clear_sky_nights,aid0001,2019-05-01,9188996.0,1.0,255.0,"(1.0,255.0)",207.2702,67.8182,4599.3029,252.0,255.0,248.0,82.0,184.0
MYD11A2_006_Clear_sky_nights_doy2019129_aid0001,Clear_sky_nights,aid0001,2019-05-09,9195921.0,1.0,255.0,"(1.0,255.0)",158.9203,85.9258,7383.2386,250.0,255.0,175.0,1.0,87.0
MYD11A2_006_Clear_sky_nights_doy2019137_aid0001,Clear_sky_nights,aid0001,2019-05-17,8996871.0,1.0,255.0,"(1.0,255.0)",154.702,75.5336,5705.321,223.0,255.0,165.0,1.0,95.0
MYD11A2_006_Clear_sky_nights_doy2019145_aid0001,Clear_sky_nights,aid0001,2019-05-25,9061896.0,1.0,255.0,"(1.0,255.0)",182.155,78.3843,6144.1003,246.0,255.0,218.0,1.0,127.0
MYD11A2_006_Clear_sky_nights_doy2019153_aid0001,Clear_sky_nights,aid0001,2019-06-02,9131666.0,1.0,255.0,"(1.0,255.0)",149.3603,66.3335,4400.1333,194.0,255.0,158.0,7.0,119.0
MYD11A2_006_Clear_sky_nights_doy2019161_aid0001,Clear_sky_nights,aid0001,2019-06-10,9191246.0,1.0,255.0,"(1.0,255.0)",176.6538,75.0089,5626.3277,247.0,255.0,197.0,1.0,120.0
MYD11A2_006_Clear_sky_nights_doy2019169_aid0001,Clear_sky_nights,aid0001,2019-06-18,9193936.0,1.0,255.0,"(1.0,255.0)",196.3491,61.887,3830.0035,247.0,255.0,216.0,70.0,176.0
MYD11A2_006_Clear_sky_nights_doy2019177_aid0001,Clear_sky_nights,aid0001,2019-06-26,9220446.0,1.0,255.0,"(1.0,255.0)",196.5132,66.2051,4383.1088,251.0,255.0,223.0,19.0,158.0
MYD11A2_006_Clear_sky_nights_doy2019185_aid0001,Clear_sky_nights,aid0001,2019-07-04,9217152.0,1.0,255.0,"(1.0,255.0)",173.058,71.2937,5082.7846,241.0,255.0,190.0,1.0,125.0
MYD11A2_006_Clear_sky_nights_doy2019193_aid0001,Clear_sky_nights,aid0001,2019-07-12,9158264.0,1.0,255.0,"(1.0,255.0)",216.6548,59.2877,3515.0364,255.0,255.0,251.0,113.0,198.0
MYD11A2_006_Clear_sky_nights_doy2019201_aid0001,Clear_sky_nights,aid0001,2019-07-20,9225434.0,1.0,255.0,"(1.0,255.0)",163.3945,77.4681,6001.3113,223.0,255.0,183.0,1.0,95.0
MYD11A2_006_Clear_sky_nights_doy2019209_aid0001,Clear_sky_nights,aid0001,2019-07-28,9177941.0,1.0,255.0,"(1.0,255.0)",188.0869,79.0497,6248.8497,253.0,255.0,229.0,1.0,127.0
MYD11A2_006_Clear_sky_nights_doy2019217_aid0001,Clear_sky_nights,aid0001,2019-08-05,9161845.0,1.0,255.0,"(1.0,255.0)",208.9551,59.0138,3482.6268,253.0,255.0,235.0,98.0,191.0
MYD11A2_006_Clear_sky_nights_doy2019225_aid0001,Clear_sky_nights,aid0001,2019-08-13,9214968.0,1.0,255.0,"(1.0,255.0)",215.2198,58.6922,3444.7771,254.0,255.0,246.0,117.0,199.0
MYD11A2_006_Clear_sky_nights_doy2019233_aid0001,Clear_sky_nights,aid0001,2019-08-21,9194900.0,1.0,255.0,"(1.0,255.0)",208.7808,64.5047,4160.8618,255.0,255.0,246.0,75.0,183.0
MYD11A2_006_Clear_sky_nights_doy2019241_aid0001,Clear_sky_nights,aid0001,2019-08-29,9222564.0,1.0,255.0,"(1.0,255.0)",210.7914,65.689,4315.0429,255.0,255.0,251.0,93.0,190.0
MYD11A2_006_Clear_sky_nights_doy2019249_aid0001,Clear_sky_nights,aid0001,2019-09-06,9197983.0,1.0,255.0,"(1.0,255.0)",220.7476,55.4219,3071.5843,255.0,255.0,251.0,153.0,214.0
MYD11A2_006_Clear_sky_nights_doy2019257_aid0001,Clear_sky_nights,aid0001,2019-09-14,9200873.0,1.0,255.0,"(1.0,255.0)",172.0399,74.6104,5566.7078,239.0,255.0,191.0,1.0,125.0
MYD11A2_006_Clear_sky_nights_doy2019265_aid0001,Clear_sky_nights,aid0001,2019-09-22,9126888.0,1.0,255.0,"(1.0,255.0)",181.9252,73.1728,5354.2593,245.0,255.0,212.0,1.0,124.0
MYD11A2_006_Clear_sky_nights_doy2019273_aid0001,Clear_sky_nights,aid0001,2019-09-30,9151514.0,1.0,255.0,"(1.0,255.0)",188.1166,77.3489,5982.8514,250.0,255.0,235.0,1.0,123.0
MYD11A2_006_Clear_sky_nights_doy2019281_aid0001,Clear_sky_nights,aid0001,2019-10-08,9212150.0,1.0,255.0,"(1.0,255.0)",177.9838,76.4558,5845.4855,247.0,255.0,211.0,1.0,120.0
MYD11A2_006_Clear_sky_nights_doy2019289_aid0001,Clear_sky_nights,aid0001,2019-10-16,9201504.0,1.0,255.0,"(1.0,255.0)",175.5326,75.8027,5746.0418,246.0,255.0,199.0,1.0,119.0
MYD11A2_006_Clear_sky_nights_doy2019297_aid0001,Clear_sky_nights,aid0001,2019-10-24,9118967.0,1.0,255.0,"(1.0,255.0)",134.7731,84.6675,7168.5834,222.0,255.0,130.0,1.0,62.0
MYD11A2_006_Clear_sky_nights_doy2019305_aid0001,Clear_sky_nights,aid0001,2019-11-01,9124678.0,1.0,255.0,"(1.0,255.0)",201.9744,71.8228,5158.5171,252.0,255.0,242.0,57.0,174.0
MYD11A2_006_Clear_sky_nights_doy2019313_aid0001,Clear_sky_nights,aid0001,2019-11-09,9154912.0,1.0,255.0,"(1.0,255.0)",196.1692,71.9995,5183.9282,251.0,255.0,235.0,1.0,151.0
MYD11A2_006_Clear_sky_nights_doy2019321_aid0001,Clear_sky_nights,aid0001,2019-11-17,9192441.0,1.0,255.0,"(1.0,255.0)",135.6093,81.4396,6632.4164,215.0,255.0,127.0,1.0,63.0
MYD11A2_006_Clear_sky_nights_doy2019329_aid0001,Clear_sky_nights,aid0001,2019-11-25,9096094.0,1.0,255.0,"(1.0,255.0)",163.7503,72.6504,5278.0764,225.0,255.0,178.0,1.0,133.0
MYD11A2_006_Clear_sky_nights_doy2019337_aid0001,Clear_sky_nights,aid0001,2019-12-03,9192893.0,1.0,255.0,"(1.0,255.0)",164.2885,76.549,5859.7558,243.0,255.0,166.0,1.0,111.0
MYD11A2_006_Clear_sky_nights_doy2019345_aid0001,Clear_sky_nights,aid0001,2019-12-11,8976984.0,1.0,255.0,"(1.0,255.0)",164.2151,78.0133,6086.0695,239.0,255.0,187.0,1.0,105.0
MYD11A2_006_Clear_sky_nights_doy2019353_aid0001,Clear_sky_nights,aid0001,2019-12-19,9064266.0,1.0,255.0,"(1.0,255.0)",141.4825,79.6492,6343.9934,213.0,255.0,159.0,1.0,64.0
MYD11A2_006_Clear_sky_nights_doy2019361_aid0001,Clear_sky_nights,aid0001,2019-12-27,8678904.0,1.0,31.0,"(1.0,31.0)",20.3366,9.3487,87.3984,29.0,31.0,22.0,1.0,14.0
MYD11A2_006_Clear_sky_nights_doy2020001_aid0001,Clear_sky_nights,aid0001,2020-01-01,7835733.0,1.0,255.0,"(1.0,255.0)",121.1775,85.349,7284.4585,207.0,255.0,125.0,1.0,29.0
MYD11A2_006_Clear_sky_nights_doy2020009_aid0001,Clear_sky_nights,aid0001,2020-01-09,8582307.0,1.0,255.0,"(1.0,255.0)",119.7476,82.3526,6781.9529,189.0,255.0,128.0,1.0,39.0
MYD11A2_006_Clear_sky_nights_doy2020017_aid0001,Clear_sky_nights,aid0001,2020-01-17,8895354.0,1.0,255.0,"(1.0,255.0)",116.0034,99.1262,9826.0053,218.0,255.0,103.0,1.0,8.0
MYD11A2_006_Clear_sky_nights_doy2020025_aid0001,Clear_sky_nights,aid0001,2020-01-25,7843579.0,1.0,255.0,"(1.0,255.0)",130.6098,91.5053,8373.2239,225.0,255.0,128.0,1.0,31.0
MYD11A2_006_Clear_sky_nights_doy2020033_aid0001,Clear_sky_nights,aid0001,2020-02-02,8158215.0,1.0,255.0,"(1.0,255.0)",107.0898,86.617,7502.5055,190.0,255.0,83.0,1.0,29.0
MYD11A2_006_Clear_sky_nights_doy2020041_aid0001,Clear_sky_nights,aid0001,2020-02-10,9044675.0,1.0,255.0,"(1.0,255.0)",141.1469,84.2328,7095.1644,231.0,255.0,135.0,1.0,62.0
MYD11A2_006_Clear_sky_nights_doy2020049_aid0001,Clear_sky_nights,aid0001,2020-02-18,8158146.0,1.0,255.0,"(1.0,255.0)",98.4527,85.1335,7247.7121,179.0,255.0,70.0,1.0,18.0
MYD11A2_006_Clear_sky_nights_doy2020057_aid0001,Clear_sky_nights,aid0001,2020-02-26,8485690.0,1.0,255.0,"(1.0,255.0)",98.8625,88.8001,7885.4633,192.0,255.0,61.0,1.0,15.0
MYD11A2_006_Clear_sky_nights_doy2020065_aid0001,Clear_sky_nights,aid0001,2020-03-05,8447578.0,1.0,255.0,"(1.0,255.0)",109.9744,68.7759,4730.119,135.0,244.0,102.0,1.0,62.0
MYD11A2_006_Clear_sky_nights_doy2020073_aid0001,Clear_sky_nights,aid0001,2020-03-13,8974408.0,1.0,255.0,"(1.0,255.0)",177.3134,78.7511,6201.7376,250.0,255.0,204.0,1.0,126.0
MYD11A2_006_Clear_sky_nights_doy2020081_aid0001,Clear_sky_nights,aid0001,2020-03-21,8848388.0,1.0,255.0,"(1.0,255.0)",136.7111,78.4641,6156.6096,207.0,255.0,139.0,1.0,75.0
MYD11A2_006_Clear_sky_nights_doy2020089_aid0001,Clear_sky_nights,aid0001,2020-03-29,9014375.0,1.0,255.0,"(1.0,255.0)",117.5446,78.1844,6112.8021,195.0,255.0,102.0,1.0,42.0
MYD11A2_006_Clear_sky_nights_doy2020097_aid0001,Clear_sky_nights,aid0001,2020-04-06,9044726.0,1.0,255.0,"(1.0,255.0)",154.8228,74.1951,5504.918,225.0,255.0,161.0,1.0,112.0
MYD11A2_006_Clear_sky_nights_doy2020105_aid0001,Clear_sky_nights,aid0001,2020-04-14,9053521.0,1.0,255.0,"(1.0,255.0)",148.878,77.4679,6001.277,219.0,255.0,157.0,1.0,82.0
MYD11A2_006_Clear_sky_nights_doy2020113_aid0001,Clear_sky_nights,aid0001,2020-04-22,9151024.0,1.0,255.0,"(1.0,255.0)",134.8506,76.2324,5811.3717,194.0,255.0,129.0,1.0,67.0
MYD11A2_006_Clear_sky_nights_doy2020121_aid0001,Clear_sky_nights,aid0001,2020-04-30,9156427.0,1.0,255.0,"(1.0,255.0)",197.1535,67.2801,4526.6103,253.0,255.0,221.0,71.0,180.0
MYD11A2_006_Clear_sky_nights_doy2020129_aid0001,Clear_sky_nights,aid0001,2020-05-08,9177619.0,1.0,255.0,"(1.0,255.0)",191.261,74.0719,5486.64,245.0,255.0,230.0,1.0,146.0
MYD11A2_006_Clear_sky_nights_doy2020137_aid0001,Clear_sky_nights,aid0001,2020-05-16,8982101.0,1.0,255.0,"(1.0,255.0)",143.6216,72.7517,5292.8149,199.0,255.0,133.0,1.0,105.0
MYD11A2_006_Clear_sky_nights_doy2020145_aid0001,Clear_sky_nights,aid0001,2020-05-24,9086776.0,1.0,255.0,"(1.0,255.0)",168.8366,74.3823,5532.7196,240.0,255.0,185.0,1.0,115.0
MYD11A2_006_Clear_sky_nights_doy2020153_aid0001,Clear_sky_nights,aid0001,2020-06-01,9207995.0,1.0,255.0,"(1.0,255.0)",201.3746,64.0743,4105.5115,253.0,255.0,223.0,31.0,164.0
MYD11A2_006_Clear_sky_nights_doy2020161_aid0001,Clear_sky_nights,aid0001,2020-06-09,9209494.0,1.0,255.0,"(1.0,255.0)",192.7177,68.9575,4755.1386,247.0,255.0,221.0,2.0,149.0
MYD11A2_006_Clear_sky_nights_doy2020169_aid0001,Clear_sky_nights,aid0001,2020-06-17,9213538.0,1.0,255.0,"(1.0,255.0)",212.1441,61.9971,3843.6396,254.0,255.0,245.0,97.0,191.0
MYD11A2_006_Clear_sky_nights_doy2020177_aid0001,Clear_sky_nights,aid0001,2020-06-25,9202068.0,1.0,255.0,"(1.0,255.0)",183.9221,78.6697,6188.917,253.0,255.0,216.0,1.0,127.0
MYD11A2_006_Clear_sky_nights_doy2020185_aid0001,Clear_sky_nights,aid0001,2020-07-03,9187687.0,1.0,255.0,"(1.0,255.0)",160.2648,79.1506,6264.8199,235.0,255.0,186.0,1.0,92.0
MYD11A2_006_Clear_sky_nights_doy2020193_aid0001,Clear_sky_nights,aid0001,2020-07-11,9197967.0,1.0,255.0,"(1.0,255.0)",199.9006,66.1979,4382.1572,254.0,255.0,233.0,1.0,127.0
MYD11A2_006_Clear_sky_nights_doy2020201_aid0001,Clear_sky_nights,aid0001,2020-07-19,9212719.0,1.0,255.0,"(1.0,255.0)",193.6471,74.6115,5566.869,252.0,255.0,227.0,5.0,153.0
MYD11A2_006_Clear_sky_nights_doy2020209_aid0001,Clear_sky_nights,aid0001,2020-07-27,9186087.0,1.0,255.0,"(1.0,255.0)",190.8474,73.332,5377.5843,255.0,255.0,223.0,1.0,127.0
MYD11A2_006_Clear_sky_nights_doy2020217_aid0001,Clear_sky_nights,aid0001,2020-08-04,9202446.0,1.0,255.0,"(1.0,255.0)",150.6242,75.5751,5711.6022,223.0,255.0,159.0,1.0,91.0
MYD11A2_006_Day_view_time_doy2009361_aid0001,Day_view_time,aid0001,2009-12-27,7307310.0,13.0,15.1,"(13.0,15.1)",13.9454,0.234,0.0548,14.1,14.5,13.9,13.4,13.8
MYD11A2_006_Day_view_time_doy2010001_aid0001,Day_view_time,aid0001,2010-01-01,7144094.0,13.1,15.3,"(13.1,15.3)",13.9068,0.2101,0.0441,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010009_aid0001,Day_view_time,aid0001,2010-01-09,8639170.0,13.0,15.3,"(13.0,15.3)",13.925,0.2007,0.0403,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010017_aid0001,Day_view_time,aid0001,2010-01-17,8676864.0,13.1,15.2,"(13.1,15.2)",13.9121,0.1509,0.0228,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010025_aid0001,Day_view_time,aid0001,2010-01-25,7943335.0,13.0,15.3,"(13.0,15.3)",13.9197,0.2041,0.0417,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010033_aid0001,Day_view_time,aid0001,2010-02-02,8894513.0,13.0,15.2,"(13.0,15.2)",13.8904,0.2019,0.0408,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010041_aid0001,Day_view_time,aid0001,2010-02-10,8585131.0,13.0,15.3,"(13.0,15.3)",13.8925,0.2058,0.0423,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010049_aid0001,Day_view_time,aid0001,2010-02-18,8338919.0,13.0,15.2,"(13.0,15.2)",13.895,0.1795,0.0322,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010057_aid0001,Day_view_time,aid0001,2010-02-26,8385716.0,13.0,15.2,"(13.0,15.2)",13.9256,0.2459,0.0605,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010065_aid0001,Day_view_time,aid0001,2010-03-06,9141738.0,13.0,15.3,"(13.0,15.3)",13.8822,0.1865,0.0348,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010073_aid0001,Day_view_time,aid0001,2010-03-14,9088677.0,13.0,15.2,"(13.0,15.2)",13.8757,0.2094,0.0438,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010081_aid0001,Day_view_time,aid0001,2010-03-22,8760224.0,13.0,15.1,"(13.0,15.1)",13.8966,0.1879,0.0353,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010089_aid0001,Day_view_time,aid0001,2010-03-30,8070035.0,13.0,15.1,"(13.0,15.1)",13.867,0.2186,0.0478,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010097_aid0001,Day_view_time,aid0001,2010-04-07,8769888.0,13.0,15.2,"(13.0,15.2)",13.8623,0.2213,0.049,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010105_aid0001,Day_view_time,aid0001,2010-04-15,9013887.0,13.0,15.2,"(13.0,15.2)",13.8685,0.1805,0.0326,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010113_aid0001,Day_view_time,aid0001,2010-04-23,9018820.0,13.0,15.3,"(13.0,15.3)",13.8806,0.1959,0.0384,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010121_aid0001,Day_view_time,aid0001,2010-05-01,9160774.0,13.0,15.2,"(13.0,15.2)",13.8795,0.175,0.0306,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010129_aid0001,Day_view_time,aid0001,2010-05-09,9149911.0,13.0,15.3,"(13.0,15.3)",13.8453,0.1715,0.0294,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010137_aid0001,Day_view_time,aid0001,2010-05-17,8737071.0,13.0,15.2,"(13.0,15.2)",13.8412,0.2159,0.0466,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010145_aid0001,Day_view_time,aid0001,2010-05-25,8811805.0,13.0,15.2,"(13.0,15.2)",13.8242,0.2145,0.046,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010153_aid0001,Day_view_time,aid0001,2010-06-02,9178511.0,13.0,15.2,"(13.0,15.2)",13.8259,0.1967,0.0387,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010161_aid0001,Day_view_time,aid0001,2010-06-10,9152339.0,13.0,15.3,"(13.0,15.3)",13.7915,0.1678,0.0281,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010169_aid0001,Day_view_time,aid0001,2010-06-18,9077694.0,13.0,15.3,"(13.0,15.3)",13.8261,0.1858,0.0345,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010177_aid0001,Day_view_time,aid0001,2010-06-26,9128315.0,13.0,15.2,"(13.0,15.2)",13.8321,0.1838,0.0338,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010185_aid0001,Day_view_time,aid0001,2010-07-04,8980251.0,13.0,15.2,"(13.0,15.2)",13.8068,0.2345,0.055,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010193_aid0001,Day_view_time,aid0001,2010-07-12,9144277.0,13.0,15.2,"(13.0,15.2)",13.8089,0.1619,0.0262,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010201_aid0001,Day_view_time,aid0001,2010-07-20,9054460.0,13.0,15.2,"(13.0,15.2)",13.8413,0.1913,0.0366,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010209_aid0001,Day_view_time,aid0001,2010-07-28,9117547.0,13.0,15.2,"(13.0,15.2)",13.8196,0.2028,0.0411,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010217_aid0001,Day_view_time,aid0001,2010-08-05,9135122.0,13.0,15.1,"(13.0,15.1)",13.8552,0.1624,0.0264,13.9,14.0,13.8,13.7,13.8
MYD11A2_006_Day_view_time_doy2010225_aid0001,Day_view_time,aid0001,2010-08-13,9148567.0,13.0,15.3,"(13.0,15.3)",13.8373,0.1687,0.0285,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010233_aid0001,Day_view_time,aid0001,2010-08-21,9088049.0,13.0,15.2,"(13.0,15.2)",13.8517,0.2516,0.0633,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010241_aid0001,Day_view_time,aid0001,2010-08-29,9077952.0,13.0,15.2,"(13.0,15.2)",13.8481,0.2088,0.0436,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010249_aid0001,Day_view_time,aid0001,2010-09-06,9158614.0,13.0,15.1,"(13.0,15.1)",13.8423,0.1955,0.0382,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010257_aid0001,Day_view_time,aid0001,2010-09-14,9063096.0,13.0,15.2,"(13.0,15.2)",13.8493,0.2214,0.049,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010265_aid0001,Day_view_time,aid0001,2010-09-22,9062641.0,13.0,15.2,"(13.0,15.2)",13.859,0.1904,0.0362,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010273_aid0001,Day_view_time,aid0001,2010-09-30,9174398.0,13.0,15.2,"(13.0,15.2)",13.8393,0.1768,0.0312,13.9,14.2,13.8,13.4,13.7
MYD11A2_006_Day_view_time_doy2010281_aid0001,Day_view_time,aid0001,2010-10-08,8205137.0,13.0,15.2,"(13.0,15.2)",13.8444,0.2451,0.0601,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010289_aid0001,Day_view_time,aid0001,2010-10-16,9072713.0,13.0,15.3,"(13.0,15.3)",13.8617,0.1568,0.0246,13.9,14.0,13.9,13.7,13.8
MYD11A2_006_Day_view_time_doy2010297_aid0001,Day_view_time,aid0001,2010-10-24,9156328.0,13.0,15.3,"(13.0,15.3)",13.8587,0.1965,0.0386,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010305_aid0001,Day_view_time,aid0001,2010-11-01,9127007.0,13.0,15.2,"(13.0,15.2)",13.8538,0.1676,0.0281,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010313_aid0001,Day_view_time,aid0001,2010-11-09,8733850.0,13.0,15.2,"(13.0,15.2)",13.872,0.2378,0.0566,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010321_aid0001,Day_view_time,aid0001,2010-11-17,8803492.0,13.0,15.2,"(13.0,15.2)",13.8534,0.1818,0.033,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010329_aid0001,Day_view_time,aid0001,2010-11-25,8400339.0,13.0,15.3,"(13.0,15.3)",13.8685,0.2421,0.0586,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2010337_aid0001,Day_view_time,aid0001,2010-12-03,8874833.0,13.0,15.3,"(13.0,15.3)",13.8257,0.2314,0.0536,14.0,14.4,13.8,13.3,13.7
MYD11A2_006_Day_view_time_doy2010345_aid0001,Day_view_time,aid0001,2010-12-11,8704951.0,13.0,15.1,"(13.0,15.1)",13.8851,0.1991,0.0396,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010353_aid0001,Day_view_time,aid0001,2010-12-19,7918138.0,13.0,15.2,"(13.0,15.2)",13.8691,0.2078,0.0432,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2010361_aid0001,Day_view_time,aid0001,2010-12-27,7929007.0,13.0,15.2,"(13.0,15.2)",13.9066,0.2167,0.047,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2011001_aid0001,Day_view_time,aid0001,2011-01-01,8328330.0,13.0,15.2,"(13.0,15.2)",13.8118,0.2596,0.0674,14.0,14.6,13.8,13.0,13.6
MYD11A2_006_Day_view_time_doy2011009_aid0001,Day_view_time,aid0001,2011-01-09,7206509.0,13.0,15.1,"(13.0,15.1)",13.8925,0.217,0.0471,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2011017_aid0001,Day_view_time,aid0001,2011-01-17,8484889.0,13.0,15.1,"(13.0,15.1)",13.8814,0.2001,0.04,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2011025_aid0001,Day_view_time,aid0001,2011-01-25,9097687.0,13.0,15.3,"(13.0,15.3)",13.891,0.188,0.0353,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2011033_aid0001,Day_view_time,aid0001,2011-02-02,7941259.0,13.0,15.2,"(13.0,15.2)",13.8822,0.2649,0.0702,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2011041_aid0001,Day_view_time,aid0001,2011-02-10,8143059.0,13.0,15.2,"(13.0,15.2)",13.8805,0.2264,0.0513,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2011049_aid0001,Day_view_time,aid0001,2011-02-18,7501465.0,13.0,15.1,"(13.0,15.1)",13.8661,0.2376,0.0565,14.0,14.4,13.9,13.3,13.7
MYD11A2_006_Day_view_time_doy2011057_aid0001,Day_view_time,aid0001,2011-02-26,6693085.0,13.0,15.2,"(13.0,15.2)",13.8869,0.2305,0.0531,14.0,14.3,13.9,13.5,13.8
MYD11A2_006_Day_view_time_doy2011065_aid0001,Day_view_time,aid0001,2011-03-06,6692942.0,13.0,15.1,"(13.0,15.1)",13.8607,0.2291,0.0525,14.0,14.4,13.9,13.3,13.7
